region_id,area_px,area_km2,fill_ratio,bbox_aspect,centroid_row,centroid_col,geo_x,geo_y,dist_from_centre_km,bbox_r0,bbox_c0,bbox_r1,bbox_c1,slope_mean_deg,slope_std_deg,slope_max_deg,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,pct_gt25,shadow_fraction,shadow_std,shadow_valid_px,dfsar_cpr_mean,dfsar_cpr_median,dfsar_cpr_std,dfsar_valid_pct,dfsar_cov_mean,minirf_s1_log_mean,minirf_s1_log_median,minirf_s1_log_std,minirf_valid_pct,minirf_cov_mean,m3_b09_750nm,m3_b22_1010nm,m3_b56_1818nm,m3_b61_2018nm,m3_b74_2537nm,m3_b81_2817nm,m3_b84_2936nm,m3_b85_2976nm,m3_valid_px,m3_valid_pct,grail_anom_context,grail_boug_context,psr_fraction,dist_to_psr_km,illumination_mean,illumination_min,qualification_status,disqualification_reason,BD1000,BD2000,OH_SPECTRAL_INDICATOR,ICE_SPECTRAL_INDICATOR,dfsar_ok,minirf_ok,radar_flag,dfsar_cpr_class,cpr_norm,s1_norm,Radar_Score,radar_data_source,ICE_SPECTRAL_INDICATOR_norm,OH_SPECTRAL_INDICATOR_norm,BD1000_norm,BD2000_norm,Science_Composite,Evidence_Convergence_Count,evidence_band,n_valid_spectral,rank_by_composite_only,rank
18141,131,0.081875,0.5038,1.54,2495.396947,2717.198473,22454.46183,-16909.42366,28.11,2487,2712,2507,2725,5.7676,2.3005,12.1604,4.9435,1.5848,2267.0702,1,0,0.0437,0.1692,131,,,,0,0,0.07976,0.070169,0.020626,1,1,-0.001289,0.000639,0.001647,-0.000749,-0.001752,-3.80E-05,-0.00241,-0.00278,131,1,206.9462,82.5201,0,7.233689,,,QUALIFIED,,,1.454766,,,FALSE,TRUE,S1_ONLY,no_data,,0.118194073,0.118194,S1_ONLY,0,0,0,0.204365,0.055895,1,LOW_CONVERGENCE,1,873,781
23080,1313,0.820625,0.5761,1.23,3036.439452,1420.712871,-9957.678218,-30435.48629,32.0233,3013,1394,3056,1447,9.3696,4.5662,27.8563,7.9309,2.7518,-1246.4591,1,0.0076,0.0259,0.1311,1313,0.173801,0.169943,0.032484,1,1,0.084975,0.082337,0.012521,1,1,0.013481,0.002791,0.004617,0.004785,0.006282,0.005577,0.004982,0.004531,1313,1,62.9466,93.772,0,8.246211,,,QUALIFIED,,0.792968,-0.036387,0.112225,0.090526,TRUE,TRUE,BOTH,normal_low,0.187363698,0.12621915,0.156791,BOTH,0.004078,0.009526,0.055599,0,0.055726,1,LOW_CONVERGENCE,4,878,782
23756,204,0.1275,0.6,1.18,3125.833333,1605.504902,-5337.877451,-32670.33333,33.1039,3117,1595,3134,1615,5.7807,3.5072,21.386,5.0958,2.865,-1815.4384,1,0,0.6867,0.396,204,,,,0,0,0.10716,0.099518,0.022891,1,1,0.001348,-6.90E-05,0.000273,-0.000541,-0.001171,-0.002029,-0.002735,-0.002113,204,1,73.237,102.5391,0,3.530227,,,QUALIFIED,,1.051187,,,,FALSE,TRUE,S1_ONLY,no_data,,0.160358428,0.160358,S1_ONLY,0,0,0.073704,0,0.055478,1,LOW_CONVERGENCE,1,884,783
25824,422,0.26375,0.4851,1.03,3486.902844,1854.876777,896.4194313,-41697.07109,41.7072,3473,1843,3503,1872,8.8092,3.6039,19.9673,7.6464,2.7881,-1861.0182,1,0,1,0,422,0.192218,0.185152,0.037204,1,1,0.062371,0.053476,0.026064,1,1,-0.001372,-0.000606,0.001595,0.000524,-0.000591,-6.50E-05,-0.004164,-0.006077,422,1,64.5725,120.1906,0.094787,0,0.002665,0.000564,QUALIFIED,,,0.671473,,,TRUE,TRUE,BOTH,normal_low,0.213011472,0.091435096,0.152223,BOTH,0,0,0,0.094328,0.0551,1,LOW_CONVERGENCE,1,891,784
22319,571,0.356875,0.3884,1.63,2931.406305,2418.105079,14977.12697,-27809.65762,31.5869,2905,2400,2954,2430,6.9256,3.4745,22.3813,5.4174,1.9144,-598.5297,1,0,1,0,571,0.231702,0.233515,0.009714,0.015762,0.015762,0.089407,0.08392,0.019812,1,1,0.001036,-0.001194,0.000637,0.000287,0.000629,0.000416,-0.004292,-0.004454,571,1,121.4255,96.4448,0,0.325,,,QUALIFIED,,2.15251,,,,FALSE,TRUE,S1_ONLY,normal_low,,0.133039311,0.133039,S1_ONLY,0,0,0.150922,0,0.055004,1,LOW_CONVERGENCE,1,893,785
24758,802,0.50125,0.5141,1.03,3283.154613,1805.733167,-332.1708229,-36603.36534,36.6054,3262,1786,3302,1825,5.8675,3.792,24.8207,4.7527,2.1743,-1835.1017,1,0,0.9602,0.157,802,0.186654,0.185305,0.040062,1,1,0.061212,0.059838,0.013744,1,1,0.002747,0.000325,0.001653,0.001124,0.001556,0.003168,0.002205,0.002303,662,0.8254,64.5725,120.1906,0.026185,0,0.003685,0.0002,QUALIFIED,,0.881689,0.320024,-1.03599,-0.044444,TRUE,TRUE,BOTH,normal_low,0.205262967,0.089651575,0.147457,BOTH,0,0,0.061819,0.044957,0.054915,1,LOW_CONVERGENCE,4,895,786
7776,992,0.62,0.5135,1.1,1262.78629,1460.717742,-8957.556452,13905.84274,16.5405,1243,1436,1285,1482,4.9972,3.0576,18.8661,3.9997,2.0154,-2060.9691,1,0,0.4279,0.4288,992,,,,0,0,0.056434,0.054735,0.011129,0.767137,0.767137,-0.001158,0.00026,0.000996,0.002735,0.002923,0.003021,0.001387,-0.001715,992,1,0.5626,56.8385,0,15.177656,,,QUALIFIED,,,,-0.033527,2.236482,FALSE,TRUE,S1_ONLY,no_data,,0.082298973,0.082299,S1_ONLY,0.100748,0,0,0,0.054914,1,LOW_CONVERGENCE,2,896,787
3039,339,0.211875,0.452,1.2,674.3480826,2160.020649,8525.016224,28616.79794,29.8593,661,2148,686,2178,6.1812,3.9173,19.8578,5.1775,2.9457,-2133.0041,1,0,1,0,339,,,,0,0,0.093843,0.084228,0.021796,1,1,2.00E-06,0.001078,0.00197,0.000156,0.002662,0.006142,-0.016833,0.006024,339,1,40.2924,84.9679,0,16.490944,,,QUALIFIED,,,0.920812,-1.307288,,FALSE,TRUE,S1_ONLY,no_data,,0.139865628,0.139866,S1_ONLY,0,0,0,0.129356,0.054895,1,LOW_CONVERGENCE,2,897,788
21423,1032,0.645,0.3468,1.29,2856.527132,2418.508721,14987.21802,-25937.67829,29.957,2837,2391,2885,2453,9.4299,4.9411,25.9077,7.5849,3.342,-568.579,1,0.0019,0.9438,0.2116,1032,,,,0,0,0.096445,0.081858,0.043522,1,1,0.001377,-0.000906,-0.001905,-0.004208,1.40E-05,-0.002549,-0.003418,-0.006114,1032,1,121.4255,96.4448,0.327519,0,0.000596,0.000475,QUALIFIED,,1.657952,,,,FALSE,TRUE,S1_ONLY,no_data,,0.143869703,0.14387,S1_ONLY,0,0,0.116247,0,0.054786,1,LOW_CONVERGENCE,1,899,789
18583,216,0.135,0.4898,1,2549.393519,2509.615741,17264.89352,-18259.33796,25.13,2539,2500,2560,2521,5.6597,3.994,21.4888,4.0796,1.6791,1728.9902,1,0,0.22,0.3512,216,0.20129,0.200116,0.036658,1,1,0.05982,0.060041,0.010394,1,1,-0.000348,0.00179,0.001961,0.00088,0.003238,0.008795,-0.004405,0.00768,216,1,206.9462,82.5201,0,3.045181,,,QUALIFIED,,,0.551249,-1.716183,,TRUE,TRUE,BOTH,normal_low,0.225645268,0.087509502,0.156577,BOTH,0,0,0,0.077439,0.054717,1,LOW_CONVERGENCE,2,901,790
10169,150,0.09375,0.6787,1.31,1482.733333,2636.733333,20442.83333,8407.166667,22.1043,1474,2630,1491,2643,5.6973,2.3703,12.0974,4.5953,1.2765,-1729.0155,1,0,0.0064,0.0506,150,0.204955,0.198827,0.037597,1,1,0.020373,0.019942,0.001797,0.6,0.6,0.010181,0.005922,0.006284,0.006885,0.006975,0.008118,0.010365,0.000535,150,1,33.5851,91.8903,0,0.57717,,,QUALIFIED,,0.418328,-0.09564,-0.163871,0.948384,TRUE,TRUE,BOTH,normal_low,0.230749199,0.026806681,0.128778,BOTH,0.042722,0,0.029331,0,0.054383,1,LOW_CONVERGENCE,4,907,791
12157,1408,0.88,0.2922,1.3,1697.825284,2967.179688,28703.99219,3029.867898,28.8639,1669,2923,1730,3002,8.4141,3.9573,26.5389,7.0358,3.2127,-1746.654,1,0.0036,0.0102,0.0722,1408,,,,0,0,0.053171,0.047691,0.019104,0.409091,0.409091,0.002863,0.002408,0.00157,7.70E-05,0.001324,2.70E-05,-0.002619,-5.10E-05,1316,0.9347,66.0189,90.6798,0,4.234162,,,QUALIFIED,,0.158924,0.950955,0.979607,,FALSE,TRUE,S1_ONLY,no_data,,0.077277722,0.077278,S1_ONLY,0,0.083148,0.011143,0.13359,0.054286,1,LOW_CONVERGENCE,3,908,792
9206,638,0.39875,0.6224,1.64,1396.123824,1515.869906,-7578.752351,10572.40439,13.0075,1384,1496,1409,1537,5.9137,2.6821,19.5673,4.9533,1.936,-1834.5245,1,0,0.3422,0.4481,638,,,,0,0,0.078528,0.078541,0.014151,1,1,0.007406,0.002359,0.004962,0.003796,0.003497,0.001166,1.00E-05,-0.003206,638,1,0.5626,56.8385,0,12.790548,,,QUALIFIED,,0.681474,0.234986,0.666571,,FALSE,TRUE,S1_ONLY,no_data,,0.116298216,0.116298,S1_ONLY,0,0.056578,0.047781,0.033011,0.054284,1,LOW_CONVERGENCE,3,909,793
9018,500,0.3125,0.3918,1.52,1376.792,897.924,-23027.4,11055.7,25.5432,1362,873,1391,917,7.3753,4.3462,26.9709,6.8923,2.4401,-960.6938,1,0.008,0.0496,0.1919,500,,,,0,0,0.048539,0.046441,0.013318,1,1,0.000533,-0.000284,0.001242,0.001601,0.006908,-0.006407,-0.003082,-0.002234,500,1,50.752,65.3557,0,14.483309,,,QUALIFIED,,,-0.28905,1.927475,,FALSE,TRUE,S1_ONLY,no_data,,0.070149791,0.07015,S1_ONLY,0,0.163603,0,0,0.053766,1,LOW_CONVERGENCE,2,918,794
10771,423,0.264375,0.4976,1.36,1531.501182,3568.567376,43738.6844,7187.970449,44.3258,1519,3548,1544,3582,9.4867,3.9952,26.9059,7.733,2.4849,-1191.5164,1,0.0024,0.0485,0.1816,423,0.147675,0.146961,0.019591,1,1,,,,0,0,0.001881,-0.000346,-5.00E-06,0.000167,0.000334,-0.00963,-0.016491,-0.023601,423,1,31.5436,77.8519,0,6.59095,,,QUALIFIED,,1.183945,,,,TRUE,FALSE,CPR_ONLY,normal_low,0.150980261,,0.15098,CPR_ONLY,0,0,0.083012,0,0.053595,1,LOW_CONVERGENCE,1,922,795
25016,196,0.1225,0.4949,1.22,3320.311224,1756.709184,-1557.770408,-37532.28061,37.5651,3313,1745,3331,1767,5.1005,2.8098,12.9946,4.1829,1.7722,-1856.7692,1,0,0.9924,0.0716,196,0.173035,0.169316,0.03232,1,1,0.053424,0.052169,0.007339,1,1,0.001584,0.000231,0.00109,0.002042,0.003282,0.001748,0.002305,0.004205,196,1,64.5725,120.1906,0.020408,0,0.003435,0.000374,QUALIFIED,,0.854167,-0.873394,0.467398,-0.824295,TRUE,TRUE,BOTH,normal_low,0.186296955,0.077667049,0.131982,BOTH,0,0.039672,0.05989,0,0.053518,1,LOW_CONVERGENCE,4,925,796
8904,452,0.2825,0.5113,1.31,1366.971239,1760.252212,-1469.19469,11301.21903,11.3958,1350,1747,1384,1773,10.9174,3.9263,20.5926,9.8058,2.9707,-1323.8019,1,0,0.0095,0.0822,452,,,,0,0,0.072236,0.070059,0.01879,1,1,0.006289,0.003553,0.003814,0.001914,0.003766,0.001339,-0.00073,-0.001748,452,1,85.0522,75.7671,0,7.483524,,,QUALIFIED,,0.435045,0.498165,0.64445,,FALSE,TRUE,S1_ONLY,no_data,,0.106615803,0.106616,S1_ONLY,0,0.0547,0.030503,0.069982,0.052973,1,LOW_CONVERGENCE,3,926,797
15326,292,0.1825,0.5771,1.05,2133.578767,100.489726,-42963.25685,-7863.969178,43.6766,2123,90,2145,113,3.6294,2.0477,10.9774,2.8375,1.138,-2428.6281,1,0,1,0,292,0.191246,0.18486,0.033324,1,1,0.00737,0.007367,0.000652,0.342466,0.342466,0.000568,0.003156,0.002718,0.004075,0.006266,-0.00117,0.001785,0.009576,292,1,57.7818,98.3332,0,1.616516,,,QUALIFIED,,,-0.499264,1.186722,-4.364706,TRUE,TRUE,BOTH,normal_low,0.211657851,0.006797079,0.109227,BOTH,0,0.100728,0,0,0.052914,1,LOW_CONVERGENCE,3,927,798
1320,239,0.149375,0.4918,1.5,386.376569,2111.857741,7320.943515,35816.08577,36.5563,371,2104,398,2122,9.4385,3.5627,20.3671,8.808,3.229,-594.7406,1,0,0.9446,0.2059,239,0.144669,0.142272,0.059105,0.983264,0.983264,0.100587,0.100046,0.007233,1,1,0.004694,-0.000367,-0.000438,-0.000647,-0.001485,-0.003505,-0.004829,-0.003486,239,1,67.2511,77.9602,0,22.312903,,,QUALIFIED,,1.078185,,,,TRUE,TRUE,BOTH,normal_low,0.146794063,0.150243599,0.148519,BOTH,0,0,0.075597,0,0.052115,1,LOW_CONVERGENCE,1,938,799
12423,253,0.158125,0.575,1.1,1726.798419,3144.972332,33148.8083,2305.539526,33.2294,1718,3135,1738,3157,9.364,2.3393,15.86,8.4887,1.7305,-1579.836,1,0,0.0112,0.0855,253,0.142674,0.13047,0.055068,1,1,,,,0,0,0.001182,-0.000302,-0.000896,-0.000822,-0.002112,-0.000163,-0.006356,-0.002837,253,1,66.0189,90.6798,0,9.403623,,,QUALIFIED,,1.255499,,,,TRUE,FALSE,CPR_ONLY,normal_low,0.144015798,,0.144016,CPR_ONLY,0,0,0.088029,0,0.052008,1,LOW_CONVERGENCE,1,940,800
16403,576,0.36,0.6019,1.14,2275.494792,3513.050347,42350.75868,-11411.86979,43.862,2260,3498,2293,3527,6.1006,3.4858,22.7816,4.8229,2.2397,-929.9383,1,0,0.1944,0.3487,576,0.201408,0.196973,0.040727,0.611111,0.611111,0.040577,0.037343,0.012653,1,1,0.001693,-0.000519,0.000985,0.00096,-0.003464,-0.007469,-0.009873,-0.009124,576,1,71.5812,82.9217,0,23.347511,,,QUALIFIED,,1.306556,,,,TRUE,TRUE,BOTH,normal_low,0.225809596,0.057897507,0.141854,BOTH,0,0,0.091609,0,0.051717,1,LOW_CONVERGENCE,1,944,801
23824,345,0.215625,0.6319,1.24,3141.202899,1693.397101,-3140.572464,-33054.57246,33.2039,3132,1681,3153,1707,4.4666,2.8961,16.6439,3.2623,1.4658,-1825.5484,1,0,0.7754,0.3647,345,,,,0,0,0.060935,0.064277,0.013329,1,1,0.002742,0.004663,0.004319,0.003715,0.007313,0.000416,0.004911,0.002441,345,1,73.237,102.5391,0,1.252248,,,QUALIFIED,,-0.700584,0.139847,0.943115,0.502953,FALSE,TRUE,S1_ONLY,no_data,,0.089225315,0.089225,S1_ONLY,0.022657,0.080051,0,0.019646,0.051539,1,LOW_CONVERGENCE,4,949,802
8966,445,0.278125,0.5298,1.07,1380.283146,1655.017978,-4100.050562,10968.42135,11.709,1366,1643,1396,1671,9.1409,4.4263,22.3635,7.1107,3.0338,-1701.6684,1,0,0.2654,0.4093,445,,,,0,0,0.068561,0.065641,0.017989,1,1,0.012548,0.006124,0.007507,0.005211,0.00575,0.004678,0.005098,0.001318,445,1,85.0522,75.7671,0,9.866357,,,QUALIFIED,,0.511954,0.305848,0.186435,0.741467,FALSE,TRUE,S1_ONLY,no_data,,0.100960547,0.100961,S1_ONLY,0.033401,0.015824,0.035895,0.042966,0.051359,1,LOW_CONVERGENCE,4,955,803
3120,174,0.10875,0.6021,1,686.2586207,2078.33908,6482.977011,28319.03448,29.0512,677,2071,694,2088,5.9492,4.4234,22.2886,4.2163,1.9261,-2187.4699,1,0,1,0,174,,,,0,0,0.061288,0.061849,0.004205,1,1,9.90E-05,-0.00096,0.002993,0.000239,0.0039,0.001314,-0.005396,0.003364,174,1,40.2924,84.9679,0,16.301265,,,QUALIFIED,,,0.920147,0.663077,,FALSE,TRUE,S1_ONLY,no_data,,0.089768527,0.089769,S1_ONLY,0,0.056282,0,0.129262,0.051113,1,LOW_CONVERGENCE,2,957,804
23664,1021,0.638125,0.557,1.21,3116.467189,1776.880509,-1053.487267,-32436.17973,32.4538,3097,1756,3136,1803,5.1477,2.8923,18.6571,4.2033,1.9347,-1801.0314,1,0,0.1646,0.3321,1021,,,,0,0,0.066231,0.063865,0.014617,1,1,0.00144,0.002779,0.002342,0.001867,0.002989,-0.000326,-0.001879,-0.006351,1021,1,73.237,102.5391,0.000979,0,0.003652,0.000952,QUALIFIED,,-0.929861,0.202818,1.109067,,FALSE,TRUE,S1_ONLY,no_data,,0.097375038,0.097375,S1_ONLY,0,0.094137,0,0.028492,0.050889,1,LOW_CONVERGENCE,3,961,805
21695,132,0.0825,0.5546,1.21,2877.742424,2452.378788,15833.9697,-26468.06061,30.8434,2871,2446,2888,2460,4.7277,2.243,11.0858,4.0357,1.2009,-575.8455,1,0,1,0,132,,,,0,0,0.059612,0.055935,0.010675,1,1,0.000963,0.002135,-0.000498,-0.007637,0.003643,-0.001661,-0.002035,-0.005194,132,1,121.4255,96.4448,0,0.97788,,,QUALIFIED,,,,1.455943,,FALSE,TRUE,S1_ONLY,no_data,,0.087189423,0.087189,S1_ONLY,0,0.123579,0,0,0.050872,1,LOW_CONVERGENCE,1,962,806
9074,254,0.15875,0.5976,1.47,1377.472441,1732.133858,-2172.153543,11038.68898,11.2498,1364,1724,1389,1741,11.2974,3.5675,21.4275,9.9706,2.9298,-1446.9706,1,0,0.4013,0.4722,254,,,,0,0,0.088511,0.080058,0.031605,1,1,0.010387,0.002258,0.00171,0.001037,0.00243,0.004091,-0.000865,-0.0045,254,1,85.0522,75.7671,0,8.143249,,,QUALIFIED,,0.782613,0.393567,-0.683539,,FALSE,TRUE,S1_ONLY,no_data,,0.131660506,0.131661,S1_ONLY,0,0,0.054873,0.055288,0.050514,1,LOW_CONVERGENCE,3,966,807
2380,139,0.086875,0.4877,1.27,589.9568345,2174.179856,8878.996403,30726.57914,31.9834,583,2163,598,2182,4.6122,2.0688,12.1011,3.8638,1.0918,-2076.663,1,0,1,0,139,,,,0,0,0.094148,0.090835,0.013396,1,1,0.000275,0.003287,0.003639,0.001493,-0.001596,-0.004238,-0.003981,-0.006266,139,1,40.2924,84.9679,0,18.677828,,,QUALIFIED,,,0.589722,,,FALSE,TRUE,S1_ONLY,no_data,,0.140334976,0.140335,S1_ONLY,0,0,0,0.082844,0.050385,1,LOW_CONVERGENCE,1,967,808
24124,525,0.328125,0.4972,1.03,3197.552381,1765.849524,-1329.261905,-34463.30952,34.4894,3183,1751,3216,1783,5.9978,2.9036,16.2619,5.0835,1.958,-1818.9112,1,0,0.6508,0.4147,525,,,,0,0,0.046343,0.042939,0.01155,1,1,0.001276,0.002276,0.00209,0.001966,0.004529,-0.00211,0.003249,0.002155,525,1,73.237,102.5391,0.04381,0,0.003052,0.000545,QUALIFIED,,-0.783699,0.05933,1.465887,0.336719,FALSE,TRUE,S1_ONLY,no_data,,0.066770487,0.06677,S1_ONLY,0.015168,0.124424,0,0.008335,0.0503,1,LOW_CONVERGENCE,4,968,809
24529,188,0.1175,0.5266,1.24,3252.388298,1702.989362,-2900.765957,-35834.20745,35.9519,3245,1692,3262,1713,5.3276,2.6444,13.9529,3.7881,1.4529,-1849.2849,1,0,1,0,188,,,,0,0,0.035067,0.032525,0.007489,1,1,0.001439,0.004076,0.001052,0.001987,0.005342,0.003903,0.004334,-0.005523,188,1,64.5725,120.1906,0,0.548862,,,QUALIFIED,,-1.832523,-0.888783,0.269375,2.274342,FALSE,TRUE,S1_ONLY,no_data,,0.04941847,0.049418,S1_ONLY,0.102453,0.022864,0,0,0.050134,1,LOW_CONVERGENCE,4,971,810
23916,143,0.089375,0.3972,1.11,3161.412587,1813.825175,-129.8706294,-33559.81469,33.5606,3153,1803,3171,1823,2.792,1.9327,10.3423,2.3028,1.0013,-1786.6926,1,0,0.518,0.3865,143,,,,0,0,0.077042,0.074348,0.011033,1,1,-0.00167,0.002101,0.004084,-0.000534,-0.000953,-0.003569,-0.005553,-0.000673,64,0.4476,73.237,102.5391,0,0.055902,0.004465,0.003506,QUALIFIED,,,1.130754,,,FALSE,TRUE,S1_ONLY,no_data,,0.114011492,0.114011,S1_ONLY,0,0,0,0.158848,0.050088,1,LOW_CONVERGENCE,1,973,811
2986,224,0.14,0.5359,1.16,668.8526786,2143.089286,8101.732143,28754.18304,29.8734,659,2132,681,2151,7.3473,4.0089,19.096,5.8578,2.0712,-2154.2193,1,0,1,0,224,,,,0,0,0.080562,0.080508,0.009227,1,1,-0.001119,0.002949,0.004015,4.60E-05,0.003461,0.015725,-0.042494,0.002315,224,1,40.2924,84.9679,0,16.611762,,,QUALIFIED,,,0.988543,-3.543485,,FALSE,TRUE,S1_ONLY,no_data,,0.119428227,0.119428,S1_ONLY,0,0,0,0.13887,0.049715,1,LOW_CONVERGENCE,2,976,812
9809,461,0.288125,0.4657,1.1,1443.889371,1618.442516,-5014.437093,9378.265727,10.634,1429,1603,1459,1636,8.3574,3.5259,18.3198,7.0092,2.0372,-1643.7509,1,0,0.0351,0.146,461,,,,0,0,0.077199,0.075909,0.015648,1,1,0.008741,0.005714,0.005965,0.005145,0.005141,0.005093,0.004546,0.000921,461,1,85.0522,75.7671,0,10.066187,,,QUALIFIED,,0.346299,0.137469,0.009337,0.797404,FALSE,TRUE,S1_ONLY,no_data,,0.114253091,0.114253,S1_ONLY,0.035921,0.000793,0.024281,0.019312,0.04957,1,LOW_CONVERGENCE,4,978,813
3509,622,0.38875,0.2945,1.09,741.7877814,2294.019293,11874.98232,26930.80547,29.4324,717,2269,761,2317,6.3068,3.6464,20.8938,4.7394,2.1583,-2151.3833,1,0,1,0,622,,,,0,0,0.051054,0.050902,0.012819,1,1,0.002951,0.002196,0.002843,0.002269,0.004153,-0.001392,-0.005619,-0.004376,622,1,40.2924,84.9679,0,14.776713,,,QUALIFIED,,0.255845,0.201899,1.335179,,FALSE,TRUE,S1_ONLY,no_data,,0.074019987,0.07402,S1_ONLY,0,0.113329,0.017938,0.028363,0.049502,1,LOW_CONVERGENCE,3,979,814
21021,878,0.54875,0.4695,1.62,2804.417995,1864.013667,1124.841686,-24634.94989,24.6611,2787,1839,2821,1894,5.9778,2.7874,17.4596,5.1377,1.9154,211.0032,1,0,0.2294,0.373,878,0.165006,0.152367,0.047637,1,1,0.063478,0.060091,0.018378,1,1,0.002147,-0.000601,0.000351,0.000601,-0.002501,-0.004767,-0.007957,-0.010464,878,1,73.237,102.5391,0,0.459619,,,QUALIFIED,,1.279925,,,,TRUE,TRUE,BOTH,normal_low,0.175115657,0.093138598,0.134127,BOTH,0,0,0.089741,0,0.049212,1,LOW_CONVERGENCE,1,980,815
13011,262,0.16375,0.6238,1.05,1807.790076,317.8587786,-37529.03053,280.7480916,37.5296,1798,307,1819,327,6.6001,4.4335,22.3119,6.4885,3.6379,-1790.4692,1,0,0.8176,0.3506,262,0.171952,0.1648,0.04022,1,1,0.044962,0.043532,0.008068,1,1,0.006354,0.008035,0.006993,0.007473,0.010122,0.007098,0.009526,0.004829,262,1,35.5577,101.3636,0,2.486966,,,QUALIFIED,,-0.264558,-0.06864,0.298755,0.493072,TRUE,TRUE,BOTH,normal_low,0.184788754,0.064645342,0.124717,BOTH,0.022212,0.025358,0,0,0.04915,1,LOW_CONVERGENCE,4,981,816
9358,144,0.09,0.5294,1.06,1403.125,568.2013889,-31270.46528,10397.375,32.9531,1396,559,1412,576,7.8123,3.3542,16.0811,6.557,2.5831,1717.5142,1,0,0.0192,0.0961,144,,,,0,0,0.071989,0.067572,0.013802,1,1,0.012664,0.007778,0.006887,0.01113,0.018928,0.013189,0.015252,0.004631,144,1,162.995,83.983,0,7.037844,,,QUALIFIED,,0.385818,-0.616088,0.303202,0.696368,FALSE,TRUE,S1_ONLY,no_data,,0.106235708,0.106236,S1_ONLY,0.03137,0.025736,0.027051,0,0.049134,1,LOW_CONVERGENCE,4,982,817
122,299,0.186875,0.6229,1.2,64.15719064,1590.598662,-5710.533445,43871.57023,44.2411,54,1580,74,1604,5.4274,3.527,21.3257,4.3964,3.2161,-3891.8919,1,0,1,0,299,,,,0,0,0.050387,0.049187,0.005604,1,1,0.002189,0.005352,-0.001601,0.001094,-0.000441,-0.005311,0.001054,-0.001052,299,1,-34.341,89.0052,0,34.289074,,,QUALIFIED,,-1.444952,,,1.998102,FALSE,TRUE,S1_ONLY,no_data,,0.072993577,0.072994,S1_ONLY,0.090009,0,0,0,0.048901,1,LOW_CONVERGENCE,2,986,818
10444,361,0.225625,0.5785,1.08,1515.567867,1052.404432,-19165.3892,7586.303324,20.6116,1504,1040,1528,1066,8.3723,2.571,16.3916,7.1682,1.574,-971.2177,1,0,0.0811,0.234,361,,,,0,0,0.050693,0.049215,0.008213,1,1,0.002777,0.003366,0.001505,-0.001341,-0.001671,-0.000744,-0.006481,-0.006742,361,1,50.752,65.3557,0,17.927911,,,QUALIFIED,,-0.212099,1.89103,,,FALSE,TRUE,S1_ONLY,no_data,,0.073464463,0.073464,S1_ONLY,0,0,0,0.265652,0.048604,1,LOW_CONVERGENCE,2,990,819
5167,190,0.11875,0.5938,1.25,958.1736842,2587.689474,19216.73684,21521.15789,28.8521,949,2581,969,2597,6.9887,4.2836,22.6512,5.2806,2.5205,-1541.241,1,0,1,0,190,,,,0,0,0.041205,0.041087,0.004914,1,1,0.000936,0.00073,0.004007,-0.000868,0.004536,0.000857,-0.001149,0.006679,190,1,33.734,87.2227,0,11.225445,,,QUALIFIED,,,1.216621,0.811067,,FALSE,TRUE,S1_ONLY,no_data,,0.058863901,0.058864,S1_ONLY,0,0.068843,0,0.170911,0.048519,1,LOW_CONVERGENCE,2,992,820
8878,147,0.091875,0.5742,1,1363.034014,1560.598639,-6460.534014,11399.64966,13.1024,1354,1554,1370,1570,4.1163,2.701,15.3016,3.5308,1.3755,-1858.3219,1,0,0.262,0.3744,147,,,,0,0,0.0642,0.065525,0.005589,1,1,0.016763,0.006755,0.00706,0.006049,0.009566,0.001826,-0.001691,-0.004469,147,1,0.5626,56.8385,0,12.350152,,,QUALIFIED,,0.597029,0.143201,0.809116,,FALSE,TRUE,S1_ONLY,no_data,,0.094249644,0.09425,S1_ONLY,0,0.068677,0.04186,0.020117,0.048208,1,LOW_CONVERGENCE,3,999,821
9130,378,0.23625,0.5833,1.12,1393.399471,1959.272487,3506.312169,10640.51323,11.203,1381,1949,1408,1973,7.2246,2.9942,15.7176,6.1527,1.6264,-128.2422,1,0,0.0495,0.1835,378,,,,0,0,0.049852,0.046649,0.010988,1,1,0.011765,0.008251,0.006919,0.008112,0.013908,0.004741,0.009298,0.000461,378,1,85.0522,75.7671,0,2.65059,,,QUALIFIED,,0.298683,-0.172424,0.659117,0.950419,FALSE,TRUE,S1_ONLY,no_data,,0.072170295,0.07217,S1_ONLY,0.042814,0.055945,0.020942,0,0.047778,1,LOW_CONVERGENCE,4,1005,822
12012,887,0.554375,0.3051,1.12,1689.045096,2932.257046,27830.92616,3249.372604,28.0204,1662,2904,1713,2961,6.7076,3.9629,20.065,5.7001,3.0109,-1786.1453,1,0,0.061,0.1993,887,,,,0,0,0.05583,0.054755,0.011567,0.412627,0.412627,0.0047,0.005825,0.005026,0.002534,0.004215,0.000273,-0.001269,-0.003739,887,1,66.0189,90.6798,0,3.585126,,,QUALIFIED,,-0.239362,0.495822,0.935231,,FALSE,TRUE,S1_ONLY,no_data,,0.081369511,0.08137,S1_ONLY,0,0.079382,0,0.069653,0.047253,1,LOW_CONVERGENCE,3,1016,823
