region_id,geo_x,geo_y,area_km2,dist_from_centre_km,slope_mean_deg,slope_std_deg,slope_max_deg,pct_gt25,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,psr_fraction,dist_to_psr_km,shadow_fraction,shadow_std,dfsar_valid_pct,minirf_valid_pct,qualification_status
3040,9822.20179372198,28594.89461883408,0.27875,30.2345,8.4584,4.9445,29.6176,0.0202,6.3529,1.9959,-2116.3162,1.0,0.0,16.283466,1.0,0.0,0.0,1.0,QUALIFIED
3055,-14138.49342105263,28250.171052631576,0.285,31.59,10.2771,2.8436,21.1586,0.0,9.5657,2.4036,-3359.6049,1.0,0.0,26.436362,1.0,0.0,0.0,1.0,QUALIFIED
3091,11795.416666666664,28423.666666666664,0.1875,30.7737,6.4894,3.2301,21.0973,0.0,5.4184,1.7307,-2126.718,1.0,0.0,16.452735,1.0,0.0,0.0,1.0,QUALIFIED
3107,16756.09722222222,28248.069444444445,0.09,32.8437,5.8646,2.6795,11.7852,0.0,5.4105,2.1401,-575.4472,1.0,0.0,13.674109,0.0931,0.2634,0.0,1.0,QUALIFIED
3120,6482.9770114942585,28319.034482758623,0.10875,29.0512,5.9492,4.4234,22.2886,0.0,4.2163,1.9261,-2187.4699,1.0,0.0,16.301265,1.0,0.0,0.0,1.0,QUALIFIED
3127,18685.49766627772,28073.25379229872,0.535625,33.7231,10.1814,4.9123,24.8054,0.0,9.2012,4.181,-990.2941,1.0,0.0,11.343858,0.2107,0.3838,1.0,1.0,QUALIFIED
3132,-456.2098765432093,28298.802469135804,0.10125,28.302,7.059,4.0211,19.2891,0.0,6.1408,3.0166,-495.3477,1.0,0.0,17.928835,0.1356,0.276,0.0,1.0,QUALIFIED
3137,-10932.122516556294,28011.59271523179,0.094375,30.0686,6.0966,2.0836,14.4555,0.0,5.7764,1.0019,-3431.9626,1.0,0.0,24.073455,1.0,0.0,1.0,1.0,QUALIFIED
3151,-24466.313648293963,28059.88320209974,0.238125,37.2277,9.1074,4.4649,22.2584,0.0,7.2966,2.5416,-1320.8933,1.0,0.0,19.802856,0.8505,0.3277,0.0,1.0,QUALIFIED
3175,10495.65625,27905.125,0.5,29.8134,5.5114,3.5904,21.7158,0.0,3.5521,1.3293,-2141.2659,1.0,0.0,15.648023,1.0,0.0,0.0,1.0,QUALIFIED
3184,13366.166666666664,27911.67647058824,0.159375,30.9468,5.6799,3.2615,18.62,0.0,5.4253,3.0643,-2128.1793,1.0,0.0,15.987984,1.0,0.0,0.0,1.0,QUALIFIED
3202,8640.249730312833,27898.47734627832,0.579375,29.2055,6.8323,4.1577,22.723,0.0,5.0764,2.5661,-2129.9257,1.0,0.0,15.636516,1.0,0.0,0.0,1.0,QUALIFIED
3215,-9963.123762376244,28070.219471947195,0.189375,29.7853,7.486,3.3757,25.1192,0.0033,6.6427,2.1854,-3437.8261,1.0,0.0,23.289711,1.0,0.0,1.0,1.0,QUALIFIED
3224,11608.8253968254,27725.103174603173,0.07875,30.0571,5.6161,4.0313,20.1839,0.0,5.2778,1.9185,-2129.5927,1.0,0.0,15.8,1.0,0.0,0.0,1.0,QUALIFIED
3229,-25868.5,27691.115384615383,0.203125,37.8936,5.742,2.6136,15.6051,0.0,4.9174,1.6116,-1124.6731,1.0,0.0,18.492313,0.6956,0.4173,0.08,1.0,QUALIFIED
3239,-26219.634615384617,27812.03846153846,0.1625,38.222,11.5002,4.3225,22.9164,0.0,9.8102,3.1569,-1153.9526,1.0,0.0,18.370033,0.4948,0.4563,0.807692,1.0,QUALIFIED
3248,12002.597587719298,27611.190789473683,0.57,30.1069,7.3865,4.3686,24.0292,0.0,5.0587,1.8564,-2151.1568,1.0,0.0,15.302471,1.0,0.0,0.0,1.0,QUALIFIED
3249,-28635.07602339181,28054.59356725146,0.4275,40.087,10.3821,4.6083,23.1979,0.0,8.8371,3.2211,-1673.4861,1.0,0.0,16.422641,1.0,0.0,1.0,1.0,QUALIFIED
3253,-9103.608108108108,27711.986486486487,0.23125,29.1684,6.9695,2.9422,20.3008,0.0,5.9835,1.804,-3497.0121,1.0,0.0,22.293567,1.0,0.0,1.0,1.0,QUALIFIED
3276,11337.0,27634.42857142857,0.09625,29.8693,8.1509,4.7378,24.7244,0.0,5.4281,1.4842,-2146.4717,1.0,0.0,15.641611,1.0,0.0,0.0,1.0,QUALIFIED
3291,9295.312807881768,27517.371921182264,0.126875,29.0446,6.3664,4.1299,21.5543,0.0,4.7547,1.5282,-2109.7425,1.0,0.0,15.450506,1.0,0.0,0.0,1.0,QUALIFIED
3335,-12884.277239709443,27515.754237288136,0.258125,30.3822,6.6695,2.8471,15.1034,0.0,5.9369,1.9396,-3562.7774,1.0,0.0,25.072956,1.0,0.0,0.520581,1.0,QUALIFIED
3361,-25954.02422907489,27304.79515418502,0.141875,37.6711,11.4812,3.7023,20.8059,0.0,9.8911,2.179,-1169.8129,1.0,0.0,18.225892,1.0,0.0,0.0,1.0,QUALIFIED
3364,-9349.852750809065,27280.23300970874,0.38625,28.8374,4.9083,2.4281,16.4138,0.0,3.9662,1.4218,-3532.0964,1.0,0.0,22.26383,1.0,0.0,1.0,1.0,QUALIFIED
3389,10628.968599033818,27274.69484702093,0.388125,29.2723,5.4777,3.5564,20.0166,0.0,4.0728,2.1338,-2134.8811,1.0,0.0,14.969239,1.0,0.0,0.0,1.0,QUALIFIED
3426,-26777.6472392638,26861.54294478528,0.101875,37.928,10.9859,2.8983,18.6645,0.0,9.944,1.1435,-1291.2562,1.0,0.0,17.357743,1.0,0.0,0.791411,1.0,QUALIFIED
3434,16578.419491525427,27103.254237288136,0.1475,31.7714,9.432,3.9506,18.6437,0.0,8.4107,3.1827,-654.1227,1.0,0.0,13.962203,0.0276,0.1372,0.0,1.0,QUALIFIED
3456,-10909.323529411762,26864.32352941176,0.10625,28.9943,7.1935,3.1417,19.6112,0.0,6.1634,1.4164,-3536.6181,1.0,0.0,23.232319,1.0,0.0,1.0,1.0,QUALIFIED
3474,-12221.522727272728,26878.340909090908,0.1375,29.5258,4.3009,1.9628,10.7423,0.0,3.9393,1.3921,-3615.1669,1.0,0.0,24.277665,1.0,0.0,1.0,1.0,QUALIFIED
3500,-13661.619846261356,26248.61320754717,1.78875,29.5904,11.3815,3.6767,22.93,0.0,9.7666,2.7697,-3585.9366,1.0,0.0,24.28787,1.0,0.0,0.0,1.0,QUALIFIED
3509,11874.982315112538,26930.805466237944,0.38875,29.4324,6.3068,3.6464,20.8938,0.0,4.7394,2.1583,-2151.3833,1.0,0.0,14.776713,1.0,0.0,0.0,1.0,QUALIFIED
3519,-28846.60849056604,26773.73113207547,0.1325,39.3561,5.1688,2.9544,22.0389,0.0,3.8256,1.622,-1730.2809,1.0,0.0,15.574539,1.0,0.0,1.0,1.0,QUALIFIED
3520,-9734.6642228739,26820.66129032258,0.42625,28.532,5.2865,4.3992,29.7657,0.0015,4.0346,2.3426,-3526.4591,1.0,0.0,22.119251,1.0,0.0,1.0,1.0,QUALIFIED
3546,9664.142857142862,26673.80357142857,0.175,28.3702,5.8736,3.0308,16.2071,0.0,4.7402,1.5824,-2118.8739,1.0,0.0,14.479231,1.0,0.0,0.0,1.0,QUALIFIED
3598,10089.597856477165,26879.623951537746,0.670625,28.7106,4.8554,3.3593,29.8413,0.0037,3.3689,1.3987,-2132.4718,1.0,0.0,14.26061,1.0,0.0,0.0,1.0,QUALIFIED
3599,10674.106299212595,26572.80971128609,0.238125,28.6363,5.5218,4.3059,22.4544,0.0,4.1299,2.6078,-2134.0912,1.0,0.0,14.405945,1.0,0.0,0.0,1.0,QUALIFIED
3628,22657.42349726775,26584.78961748633,0.114375,34.93,8.7338,3.8839,17.3236,0.0,8.5206,3.5367,-2510.7224,1.0,0.0,8.162414,0.3185,0.44,1.0,1.0,QUALIFIED
3637,10314.32371794872,25992.08653846154,0.39,27.9635,6.9018,3.2733,20.6535,0.0,5.3277,1.83,-2130.9125,1.0,0.0,13.684777,1.0,0.0,0.0,0.998397,QUALIFIED
3655,-11534.230158730155,26199.139455782315,0.275625,28.6251,8.0891,2.7277,17.7915,0.0,6.8776,1.5553,-3646.2912,1.0,0.0,23.246465,1.0,0.0,1.0,1.0,QUALIFIED
3673,-35490.13730569948,26261.834196891192,0.24125,44.1494,8.86,4.9773,23.2065,0.0,7.6405,4.002,960.603,1.0,0.0,10.462313,0.2869,0.4167,1.0,1.0,QUALIFIED
3715,9943.17283950618,25957.5987654321,0.10125,27.7965,4.061,2.5724,13.7422,0.0,3.2936,1.1367,-2142.9797,1.0,0.0,13.83912,1.0,0.0,0.0,1.0,QUALIFIED
3721,9649.90849673203,26118.22875816993,0.19125,27.8436,6.6332,2.6768,17.0029,0.0,5.4951,1.2102,-2128.9373,1.0,0.0,13.854422,1.0,0.0,0.0,0.986928,QUALIFIED
3750,11165.94591611479,26050.08609271523,0.56625,28.342,7.1973,4.0637,22.2212,0.0,5.8617,3.1693,-2122.8593,1.0,0.0,13.758566,1.0,0.0,0.0,1.0,QUALIFIED
3807,-12811.580586080585,25693.54029304029,0.170625,28.7099,5.4456,3.2713,18.0147,0.0,4.4349,2.2818,-3696.7505,1.0,0.0,23.938424,1.0,0.0,0.0,1.0,QUALIFIED
3897,2305.959330143545,25514.25598086125,0.130625,25.6178,10.872,4.3128,26.4493,0.0096,8.8522,2.2691,-1661.147,1.0,0.0,14.299869,1.0,0.0,0.0,1.0,QUALIFIED
3898,3149.150837988825,25595.82122905028,0.22375,25.7884,5.2571,2.7954,16.1272,0.0,4.1734,1.6868,-1636.7048,1.0,0.0,13.977147,1.0,0.0,0.0,0.600559,QUALIFIED
3928,-12644.947608200457,25076.78132118451,0.54875,28.0838,5.0726,2.9602,20.8959,0.0,4.1263,1.6167,-3691.8483,1.0,0.0,23.137983,1.0,0.0,0.158314,1.0,QUALIFIED
3932,2594.115384615383,25364.73076923077,0.08125,25.4966,6.9361,3.6267,17.2105,0.0,6.8638,2.8216,-1626.1219,1.0,0.0,14.1039,1.0,0.0,0.0,1.0,QUALIFIED
3934,17862.066844919784,25171.08823529412,0.23375,30.8647,10.2729,3.8516,18.1309,0.0,9.0563,3.2408,-945.0195,1.0,0.0,12.968664,0.7358,0.4261,0.0,1.0,QUALIFIED
3953,-11211.678168459724,24998.92561007609,2.381875,27.3973,10.1532,4.692,28.5675,0.0042,8.7202,3.566,-3571.5447,1.0,0.0,21.156042,1.0,0.0,0.784833,1.0,QUALIFIED
3982,-12966.240740740735,25367.35185185185,0.084375,28.4884,3.9035,2.4317,10.8798,0.0,3.1794,1.0048,-3704.9147,1.0,0.0,24.060445,1.0,0.0,0.0,1.0,QUALIFIED
4017,-27960.27859778598,25286.33948339484,0.33875,37.6978,7.5305,3.9195,19.4517,0.0,6.3904,2.9381,-1399.7413,1.0,0.0,15.295914,0.8833,0.2878,0.898524,1.0,QUALIFIED
4056,-11895.623966942148,24693.64049586777,0.378125,27.4089,8.6636,3.827,21.4119,0.0,7.5837,2.9901,-3657.2775,1.0,0.0,22.368561,1.0,0.0,0.824793,1.0,QUALIFIED
4071,-12890.54424778761,24629.349557522124,0.353125,27.7981,9.9458,2.8066,18.849,0.0,8.4336,1.5981,-3648.4423,1.0,0.0,23.051301,1.0,0.0,0.39469,1.0,QUALIFIED
4074,2046.6774193548408,25141.89784946237,0.11625,25.2246,7.0084,3.2326,17.1258,0.0,6.7354,2.9084,-1635.1189,1.0,0.0,14.074201,1.0,0.0,0.0,1.0,QUALIFIED
4134,-9239.360369609858,24892.132443531827,0.304375,26.5509,8.1126,4.5324,25.2751,0.0021,6.7658,2.8013,-3254.5094,1.0,0.0,20.595418,1.0,0.0,1.0,1.0,QUALIFIED
4164,-12730.39864864865,24697.29054054054,0.0925,27.7846,7.019,2.6736,14.3287,0.0,6.3942,1.4063,-3659.7268,1.0,0.0,23.473416,1.0,0.0,0.013514,1.0,QUALIFIED
4174,-6571.971774193546,24725.09677419355,1.085,25.583,7.5106,3.5608,22.7759,0.0,6.5609,2.8089,-3009.7982,1.0,0.0,18.227606,1.0,0.0,1.0,1.0,QUALIFIED
4227,17869.60309278351,24326.917525773195,0.12125,30.1847,10.6555,3.0006,20.276,0.0,9.9704,2.4367,-1118.5295,1.0,0.0,13.20949,1.0,0.0,0.0,1.0,QUALIFIED
4232,3306.542910447766,24689.212686567163,0.335,24.9092,8.3253,3.55,19.638,0.0,6.6064,1.9501,-1623.1492,1.0,0.0,12.93602,1.0,0.0,0.0,0.233209,QUALIFIED
4300,-12836.623110151188,24182.46544276458,0.289375,27.3776,7.3529,3.0573,19.9446,0.0,6.5267,2.7267,-3594.4883,1.0,0.0,22.933055,1.0,0.0,0.794816,1.0,QUALIFIED
4359,26302.378787878784,23945.80303030303,0.103125,35.5699,9.9957,4.7905,21.9615,0.0,9.9648,4.0052,-3312.617,1.0,0.0,4.957381,0.0211,0.1194,1.0,1.0,QUALIFIED
4379,-11396.189655172411,24068.603448275862,0.090625,26.6296,5.6857,3.5217,15.859,0.0,5.0124,1.725,-3561.4441,1.0,0.0,22.050128,1.0,0.0,1.0,1.0,QUALIFIED
4387,-8168.253623188408,24150.13768115942,0.129375,25.4935,6.5539,3.5642,19.9108,0.0,5.6152,1.912,-3057.9714,1.0,0.0,19.428346,0.9888,0.0791,1.0,1.0,QUALIFIED
4459,-11856.682795698922,23527.47132616488,0.871875,26.3455,7.6932,3.3034,25.3537,0.0007,6.6254,2.5493,-3580.6469,1.0,0.0,21.837425,1.0,0.0,1.0,1.0,QUALIFIED
4490,-12208.294457274824,23932.45727482679,0.54125,26.8658,7.0426,4.3187,28.5614,0.0035,5.5008,2.1756,-3621.2717,1.0,0.0,22.218517,1.0,0.0,1.0,1.0,QUALIFIED
4587,-17593.6592039801,23424.50497512438,0.125625,29.2951,9.3204,4.7262,19.3715,0.0,8.2258,4.1962,-2481.0,1.0,0.0,24.172104,0.9425,0.2117,0.0,1.0,QUALIFIED
4593,-10392.52786377709,23517.760061919504,0.201875,25.711,10.2089,4.0582,21.2677,0.0,9.0848,3.2733,-3397.9599,1.0,0.0,20.808307,1.0,0.0,1.0,1.0,QUALIFIED
4603,-10751.81578947368,23454.11842105264,0.095,25.8004,10.4565,3.6717,21.9321,0.0,9.0861,1.6154,-3449.1747,1.0,0.0,21.086859,1.0,0.0,1.0,1.0,QUALIFIED
4657,-22413.756606990624,22953.16410912191,0.733125,32.0808,7.5604,3.4507,25.2419,0.0009,6.073,2.1608,-2806.61,1.0,0.0,19.036971,1.0,0.0,0.0,1.0,QUALIFIED
4701,-36593.97826086957,22982.565217391304,0.08625,43.2118,6.2145,2.4738,11.4643,0.0,5.8594,1.985,257.4574,1.0,0.0,7.384824,0.9997,0.0034,1.0,1.0,QUALIFIED
4751,-18777.76781857452,22905.73758099352,0.57875,29.6182,9.8906,3.5397,26.2962,0.0054,8.7487,2.585,-2595.3281,1.0,0.0,22.733194,1.0,0.0,0.0,1.0,QUALIFIED
4798,-20340.04571927781,22622.13657542225,1.073125,30.421,9.8215,4.2963,24.2517,0.0,8.3822,3.1182,-2808.5065,1.0,0.0,20.628151,1.0,0.0,0.0,1.0,QUALIFIED
4803,-17580.84759358289,22908.38770053476,0.116875,28.8763,8.0749,3.3142,15.2589,0.0,6.7531,2.1358,-2487.4535,1.0,0.0,24.035924,0.6233,0.4469,0.0,1.0,QUALIFIED
4807,-18035.659362549803,22822.61155378486,0.156875,29.0881,6.4664,2.6829,16.0247,0.0,5.7232,1.6899,-2498.415,1.0,0.0,23.483239,1.0,0.0,0.0,1.0,QUALIFIED
4821,-23876.07488207547,22956.853183962263,1.06,33.1216,9.9401,3.7653,25.3187,0.0006,8.5223,2.7967,-2714.9495,1.0,0.0,17.527264,1.0,0.0,0.0,1.0,QUALIFIED
4823,-11115.18609865471,22752.293721973096,0.139375,25.3215,9.2647,3.5746,17.8464,0.0,8.696,3.514,-3589.5742,1.0,0.0,21.043883,1.0,0.0,1.0,1.0,QUALIFIED
4828,-17156.356643356645,22895.255244755244,0.3575,28.6093,10.6087,4.4214,25.0501,0.0017,8.898,3.3119,-2550.5048,1.0,0.0,24.344879,0.3799,0.441,0.111888,1.0,QUALIFIED
4909,18324.5,22468.21186440678,0.184375,28.9932,4.4009,2.4057,18.7238,0.0,3.5985,1.3527,-1428.744,1.0,0.0,11.877394,1.0,0.0,0.0,1.0,QUALIFIED
4921,-12300.08904109589,22725.70547945205,0.45625,25.8402,11.1425,4.3054,27.9204,0.0137,9.7493,3.7688,-3536.9157,1.0,0.0,21.715461,1.0,0.0,1.0,1.0,QUALIFIED
4989,-23554.255364806868,22015.09227467811,0.145625,32.2401,6.114,2.8534,18.3441,0.0,4.7774,1.3342,-2779.8688,1.0,0.0,18.062426,1.0,0.0,0.0,1.0,QUALIFIED
5041,5795.998599439779,21954.70168067227,0.223125,22.7065,10.4285,4.6298,23.5361,0.0,8.9584,2.9888,-1049.9295,1.0,0.0,9.941737,0.5616,0.4458,1.0,0.0,QUALIFIED
5042,18434.468354430384,21836.101265822785,0.79,28.5769,8.4076,3.8421,24.2933,0.0,6.8835,2.3189,-1477.9455,1.0,0.0,10.831955,0.9796,0.1277,0.0,1.0,QUALIFIED
5046,-22957.8,22071.5,0.15625,31.846,4.4372,2.3767,12.3533,0.0,3.578,1.3328,-2813.9862,1.0,0.0,18.578078,1.0,0.0,0.0,1.0,QUALIFIED
5057,-21347.75609756097,21898.823170731703,0.205,30.5817,5.825,4.378,29.4163,0.0061,4.9822,3.4247,-2906.8707,1.0,0.0,20.088632,1.0,0.0,0.0,1.0,QUALIFIED
5066,-3201.5775862068986,21721.54885057472,0.435,21.9557,9.9283,4.4455,24.2033,0.0,8.8082,3.1775,-1931.7608,1.0,0.0,13.859293,1.0,0.0,1.0,1.0,QUALIFIED
5077,-21962.84265734266,22040.045454545456,0.446875,31.1141,6.9084,4.3411,25.6896,0.0028,5.2207,2.1973,-2881.2349,1.0,0.0,19.234247,1.0,0.0,0.0,1.0,QUALIFIED
5078,7506.664031620552,21991.70553359684,0.31625,23.2373,9.1,4.1425,23.0357,0.0,7.6896,2.4294,-877.3634,1.0,0.0,9.875791,0.2729,0.3828,0.369565,0.0,QUALIFIED
5099,21103.811091854423,21769.217504332755,0.72125,30.3194,8.7098,4.1064,23.3542,0.0,7.1639,2.7527,-1497.4021,1.0,0.0,10.119412,0.1205,0.2818,0.891681,1.0,QUALIFIED
5118,17799.724820143885,21605.22122302158,0.3475,27.9931,9.125,3.2423,17.8217,0.0,7.9077,2.468,-1498.9736,1.0,0.0,10.680385,0.9939,0.0618,0.0,1.0,QUALIFIED
5119,20384.439070830165,21578.222772277222,0.820625,29.6841,10.0468,4.2206,25.1477,0.0008,8.5777,3.063,-1427.9639,1.0,0.0,10.755958,0.5534,0.4794,0.065499,1.0,QUALIFIED
5133,8758.893553859205,21789.81297709924,0.736875,23.4841,11.0466,4.7533,27.0294,0.0059,9.4473,3.244,-997.6749,1.0,0.0,9.454761,0.1967,0.3687,0.268872,0.0,QUALIFIED
5142,-22528.74427480916,21603.49890948745,0.573125,31.2124,6.1561,2.679,17.2566,0.0,5.0453,1.2263,-2857.9415,1.0,0.0,18.670917,1.0,0.0,0.0,1.0,QUALIFIED
5143,-16380.682926829268,21536.323170731703,0.1025,27.0574,5.8783,2.5744,14.4655,0.0,4.8694,0.9474,-2514.9966,1.0,0.0,24.960982,0.6924,0.4266,1.0,1.0,QUALIFIED
5146,18922.86488812392,21461.730636833046,0.363125,28.6126,10.9428,4.2785,27.0912,0.0052,8.7318,2.9648,-1541.2122,1.0,0.0,10.832272,1.0,0.0,0.0,1.0,QUALIFIED
5147,21772.958149779734,21757.603524229075,0.28375,30.7808,7.5643,3.8053,25.5864,0.0022,6.1094,2.38,-1557.4021,1.0,0.0,9.572682,0.0582,0.2015,1.0,1.0,QUALIFIED
5167,19216.73684210526,21521.157894736843,0.11875,28.8521,6.9887,4.2836,22.6512,0.0,5.2806,2.5205,-1541.241,1.0,0.0,11.225445,1.0,0.0,0.0,1.0,QUALIFIED
5184,-19993.914634146346,21410.378048780487,0.128125,29.2937,6.2892,3.3262,21.0471,0.0,4.8497,1.5657,-2916.1229,1.0,0.0,21.270123,1.0,0.0,0.0,1.0,QUALIFIED
5185,-15725.59677419355,21453.6935483871,0.484375,26.5992,10.3968,3.9598,22.6009,0.0,9.0991,3.2306,-2508.5006,1.0,0.0,24.124275,0.3158,0.4467,1.0,1.0,QUALIFIED
5189,16867.44871794872,21092.05982905983,1.02375,27.0071,11.5034,3.5056,25.6994,0.0012,9.9044,2.1851,-1694.3438,1.0,0.0,9.547153,1.0,0.0,0.0,1.0,QUALIFIED
5205,-23391.27075098814,21628.583003952568,0.790625,31.8575,6.2674,3.2125,23.1607,0.0,5.1573,2.2093,-2795.9095,1.0,0.0,17.613099,1.0,0.0,0.0,0.968379,QUALIFIED
5217,-3296.6376404494367,21197.2345505618,0.445,21.4515,10.2574,2.5992,17.5308,0.0,9.0916,1.5967,-2012.8907,1.0,0.0,13.546794,1.0,0.0,1.0,0.630618,QUALIFIED
5271,22106.16915052161,21343.756333830104,0.419375,30.7285,5.1836,3.3748,18.3711,0.0,3.9189,2.0258,-1551.0961,1.0,0.0,9.231062,0.2241,0.3452,1.0,1.0,QUALIFIED
5280,22623.90119760479,21272.80538922156,0.104375,31.0544,3.5993,1.9296,9.3934,0.0,3.2006,1.3879,-1526.7495,1.0,0.0,9.041087,0.1643,0.3104,1.0,1.0,QUALIFIED
5286,-21190.272727272728,21049.93181818182,0.1925,29.8678,5.2059,3.7979,25.2552,0.0032,4.8581,3.9515,-2925.4584,1.0,0.0,20.109948,1.0,0.0,0.0,0.724026,QUALIFIED
5290,18193.21859296482,21088.94221105528,0.124375,27.852,6.4326,3.0969,17.1144,0.0,5.317,1.5166,-1523.6147,1.0,0.0,10.475716,1.0,0.0,0.0,1.0,QUALIFIED
5311,22409.71341463414,21065.59146341464,0.1025,30.7564,4.4709,2.1851,11.1392,0.0,3.5596,1.0574,-1533.6663,1.0,0.0,9.194734,0.2863,0.3653,1.0,1.0,QUALIFIED
5320,19289.13934850052,20504.26163391934,2.4175,28.1513,10.2292,4.1164,27.991,0.0008,8.6824,3.0308,-1575.277,1.0,0.0,9.489633,0.9506,0.2004,0.0,1.0,QUALIFIED
5328,21268.03896103897,20975.11038961039,0.48125,29.8711,8.865,3.2337,21.86,0.0,7.4272,1.6722,-1537.2095,1.0,0.0,10.03771,0.2936,0.4241,0.77013,1.0,QUALIFIED
5349,19439.577989601392,20866.09792027729,0.360625,28.5182,4.4607,2.2474,13.5499,0.0,3.5774,0.9691,-1552.752,1.0,0.0,10.574882,1.0,0.0,0.0,1.0,QUALIFIED
5354,-20297.74264705882,20870.26102941177,0.17,29.1123,5.1605,2.0662,10.5782,0.0,3.9652,0.9872,-2940.4057,1.0,0.0,20.793343,1.0,0.0,0.0,0.349265,QUALIFIED
5360,-20696.41974752029,21485.39630297565,0.693125,29.8316,5.6203,3.4635,19.2976,0.0,4.3675,2.1847,-2908.939,1.0,0.0,20.443168,1.0,0.0,0.0,0.950406,QUALIFIED
5363,3264.830882352944,20643.110294117647,0.425,20.8993,9.9444,3.8407,21.0985,0.0,7.7641,2.0227,-1054.9876,1.0,0.0,9.081472,0.4329,0.4443,1.0,0.0,QUALIFIED
5365,4592.956196581195,21275.206196581195,0.585,21.7649,8.0731,3.4332,24.5047,0.0,6.4421,2.1573,-1129.4815,1.0,0.0,9.156009,0.3054,0.4035,1.0,0.0,QUALIFIED
5396,-2174.4549839228275,20500.5,0.194375,20.6149,7.0308,4.9458,23.2508,0.0,5.3441,2.9136,-2178.5788,1.0,0.0,12.437971,1.0,0.0,1.0,0.0,QUALIFIED
5401,-19208.394736842103,20968.30427631579,0.38,28.4358,7.2528,3.2309,16.8274,0.0,6.3589,2.317,-2885.9432,1.0,0.0,21.862139,1.0,0.0,0.439145,0.580592,QUALIFIED
5404,19872.979729729726,21017.72972972973,0.0925,28.9254,8.7351,3.5188,19.0497,0.0,7.3917,2.5218,-1523.8381,1.0,0.0,10.937464,1.0,0.0,0.0,1.0,QUALIFIED
5431,-1576.4408602150506,20617.525089605737,0.34875,20.6772,5.81,2.1256,15.139,0.0,4.9387,1.8007,-2148.6613,1.0,0.0,11.900867,1.0,0.0,1.0,0.0,QUALIFIED
5478,20768.01145038168,20370.53816793893,0.081875,29.0907,6.2846,2.8526,16.1483,0.0,5.2667,1.4094,-1559.9963,1.0,0.0,10.836541,0.5511,0.4412,0.0,1.0,QUALIFIED
5509,15085.95104895105,20561.776223776225,0.17875,25.5023,5.904,3.5724,18.4141,0.0,4.9621,2.9038,-1877.1825,1.0,0.0,9.078064,1.0,0.0,0.0,1.0,QUALIFIED
5519,-19669.15883306321,20137.75688816856,1.5425,28.149,6.2591,3.4709,28.0931,0.0012,5.2649,2.7459,-2935.6748,1.0,0.0,20.895125,1.0,0.0,0.825365,0.0,QUALIFIED
5540,-14544.991525423728,20083.17419962336,0.331875,24.7963,5.2636,3.406,19.3275,0.0,4.5519,2.4063,-2412.4025,1.0,0.0,22.796847,0.638,0.4523,1.0,0.0,QUALIFIED
5550,-22206.959380234504,20591.276800670017,1.4925,30.2838,8.8252,3.302,23.0978,0.0,7.6272,2.292,-2845.4797,1.0,0.0,18.335757,1.0,0.0,0.0,0.141122,QUALIFIED
5555,-5058.434131736525,20173.70359281437,0.104375,20.7976,6.8956,2.6727,13.3635,0.0,5.5608,1.4253,-2142.4513,1.0,0.0,14.526226,0.9916,0.0676,1.0,0.0,QUALIFIED
5556,-2617.458256599137,20810.091774094537,1.018125,20.9735,9.393,4.6125,21.7511,0.0,8.1601,3.916,-2118.2074,1.0,0.0,12.52248,0.9999,0.0051,1.0,0.341314,QUALIFIED
5580,-1741.537735849059,20252.85849056604,0.231875,20.3271,2.9935,1.8883,12.0006,0.0,2.5569,1.5047,-2162.7684,1.0,0.0,11.882761,1.0,0.0,1.0,0.0,QUALIFIED
5594,-2142.6409214092128,19974.82249322493,0.230625,20.0889,7.1144,4.8973,26.2099,0.0027,5.0447,2.2377,-2183.9119,1.0,0.0,11.93786,0.9851,0.1121,1.0,0.0,QUALIFIED
5605,-523.4534005037785,20012.370277078087,0.49625,20.0187,6.3083,3.1846,20.7908,0.0,5.464,2.4095,-2151.2391,1.0,0.0,10.721066,0.9514,0.1996,1.0,0.0,QUALIFIED
5640,-18508.46338672769,20414.82494279176,1.365625,27.5552,10.3658,4.4643,25.6876,0.0005,8.9264,3.6341,-2821.5949,1.0,0.0,22.36898,1.0,0.0,0.835698,0.246224,QUALIFIED
5641,-14213.797872340429,20057.23758865248,0.17625,24.5823,5.2292,2.6162,13.842,0.0,4.0035,1.3578,-2405.1301,1.0,0.0,22.566748,0.6013,0.4632,1.0,0.0,QUALIFIED
5654,3520.663069544368,19793.185851318947,0.260625,20.1035,10.232,4.163,22.4544,0.0,8.3862,2.9038,-1065.5498,1.0,0.0,8.272621,0.2229,0.3869,1.0,0.0,QUALIFIED
5677,-1514.457816377173,19794.2965260546,0.251875,19.8516,5.1805,3.4088,17.8048,0.0,4.097,2.1299,-2176.5572,1.0,0.0,11.352588,0.9952,0.0483,1.0,0.0,QUALIFIED
5694,-3995.0564516129016,19932.75806451613,0.2325,20.3286,5.5988,2.1864,18.758,0.0,4.9525,1.5158,-2181.1838,1.0,0.0,13.455947,0.6258,0.416,1.0,0.0,QUALIFIED
5718,-6391.072033898301,19407.77905569008,1.0325,20.4324,8.4465,3.8917,24.6178,0.0,7.3117,3.2363,-2179.776,1.0,0.0,14.919136,0.1528,0.326,1.0,0.0,QUALIFIED
